BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4043358,,V,0,,,R. Letouzey,12690,,P,11,1,1974,11 January 1974,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lateriflorus Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.666667,N,9.75,E,DM,4,,,,3.666667,9.75,NE39,0,0,Costus,lateriflorus,Baker,0,36,9766,6447,46,0
4043370,,V,3,,,R. Letouzey,14915,,"BR,K,P",11,5,1976,11 May 1976,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lateriflorus Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.45,N,9.966667,E,DM,4,map,,,4.45,9.966667,NE49,0,0,Costus,lateriflorus,Baker,0,36,9766,6447,46,0
4043460,,V,0,,,G. Mann,1629,,"K,P",1,8,1862,1 August 1862,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lateriflorus Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Equatorial Guinea,"Rio Muni, Litoral",,,0,,0,0,0,0,No,No,1.150088,N,9.40156,E,DM,3,Google,,,1.150088,9.40156,NE19,0,0,Costus,lateriflorus,Baker,0,36,9766,6447,240,0
4043843,,V,0,,,B. Sonk,1135,,K,2,5,1994,2 May 1994,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lateriflorus Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.45,N,9.016667,E,DM,,,,,4.45,9.016667,NE49,0,0,Costus,lateriflorus,Baker,0,36,9766,6447,46,0
4043877,,V,0,,,P.A. Talbot,s.n.,,"BM,K",0,0,1913,1913,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lateriflorus Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,4.65,N,7.916667,E,DM,,,,,4.65,7.916667,NE47,0,0,Costus,lateriflorus,Baker,0,36,9766,6447,154,0
4043898,,V,0,,,D.W. Thomas,6786,,"MO,NY,US",24,3,1983,24 March 1983,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lateriflorus Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.95,N,8.9,E,DM,,,,,4.95,8.9,NE48,80,0,Costus,lateriflorus,Baker,0,36,9766,6447,46,0
4043907,,V,0,,,D.W. Thomas,9826,,K,7,11,1993,7 November 1993,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lateriflorus Baker,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.283333,N,8.966667,E,DM,,,,,4.283333,8.966667,NE48,100,0,Costus,lateriflorus,Baker,0,36,9766,6447,46,0
4477079,,V,1,,,N.S. Nguema Miyono,261,P. Esono,BRLU,10,8,1998,10 August 1998,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lateriflorus Baker,P.J.M. Maas; H. Maas-van de Kamer,24,3,2016,,,Africa,West-Central Tropical Afr,Equatorial Guinea,"Rio Muni, Wele Nzas",,,0,,0,0,0,0,No,No,1.233333,N,11.016667,E,DM,,,,,1.233333,11.016667,NE111,0,0,Costus,lateriflorus,Baker,0,36,9766,6447,240,0
4477573,,V,0,,,S. Cable,2283,"Manthi, F; Kahinju, S; P.K. Ekpe; Iwatt, J; J. Schoenenberger; et al.","K,WAG,YA",28,4,1996,28 April 1996,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lateriflorus Baker,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West-Central Tropical Afr,Cameroon,South-West Province,Ndian,Ekundu Kundu,0,,0,0,0,0,No,No,5.16419,N,8.872433,E,DM,4,GOOGL,,,5.16419,8.872433,NE58,350,0,Costus,lateriflorus,Baker,0,36,9766,6447,46,0
4477574,,V,0,,,N. Ndam,1146,,"K,SCA",2,5,1994,2 May 1994,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lateriflorus Baker,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West-Central Tropical Afr,Cameroon,South-West Province,,Bonjare,0,,0,0,0,0,No,No,4.433333,N,9.016667,E,DD,4,,,,4.433333,9.016667,NE49,0,0,Costus,lateriflorus,Baker,0,36,9766,6447,46,0
4477575,,V,0,,,N. Ndam,1265,,"K,SCA",4,5,1994,4 May 1994,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lateriflorus Baker,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West-Central Tropical Afr,Cameroon,South-West Province,,Boa,0,,0,0,0,0,No,No,4.433333,N,8.916667,E,DM,4,BRAHM,,,4.433333,8.916667,NE48,0,0,Costus,lateriflorus,Baker,0,36,9766,6447,46,0
