BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
182524,,V,1,,,N. Hall,5040,J.F. Villiers,P,7,2,1968,7 February 1968,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Gabon,Woleu-Ntem,,,0,,0,0,0,0,No,No,1,N,10.75,E,,4,,,,1,10.75,NE110,0,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,76,0
207001,,V,2,,WAG.1872477,T. Nzabi,68,Y. Azizet Issemb; L. Ngok Banak & G.M. Walters,"LBV,WAG",10,4,2004,10 April 2004,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Gabon,Woleu-Ntem,,,0,,0,0,0,0,No,No,0.613333,N,10.403333,E,,6,,,,0.613333,10.403333,NE010,0,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,76,0
250237,,V,2,,WAG.1872440,R. Prez Viso,19,,"MA,WAG",2,7,1998,2 July 1998,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Equatorial Guinea,"Rio Muni, Centro Sur",,,0,,0,0,0,0,No,No,1.580833,N,10.254167,E,DMS,6,,,,1.580833,10.254167,NE110,0,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,240,0
261792,,V,3,,WAG.1872438,M.F. de Carvalho,5488,,"MA,WAG,WAG",18,3,1994,18 March 1994,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Equatorial Guinea,"Rio Muni, Centro Sur",,,0,,0,0,0,0,No,No,1.666667,N,10.3,E,DM,4,FUZZY,,,1.666667,10.3,NE110,0,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,240,0
1132427,,V,2,,,A.R. Christiaensen,1920,,"BR,U",6,12,1956,6 December 1956,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),Sud-Kivu,Kalehe,,0,,0,0,0,0.5,No,No,-1.883333,S,28.45,E,DM,4,Bamps,,,-1.883333,28.45,SE128,0,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,236,0
1132428,,V,2,,,J.-P.A. Lebrun,5138,,"BR,U",1,3,1932,1 March 1932,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),Nord-Kivu,Masisi,Masisi,0,,0,0,0,0,No,No,-1.416667,S,28.483333,E,DM,3,map,,,-1.416667,28.483333,SE128,1400,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,236,0
1137478,,V,3,,,M.E. Leal,1891,D. Nguema Ekomo; E. Mounoumoulossi & P. Bissiemou,"LBV,MO,WAG",5,10,2007,5 October 2007,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,100160316,Africa,West-Central Tropical Afr,Gabon,Ngouni,,,0,,0,0,0,0,No,No,-1.614167,S,11.763333,E,DMS,6,GPS,,,-1.614167,11.763333,SE111,995,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,76,0
1239307,,V,2,,WAG.1872483,P. Bissiengou,940,R. Niangadouma,"LBV,WAG",11,2,2010,11 February 2010,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Gabon,Woleu-Ntem,,Crystal Mountains,0,,0,0,0,0,No,No,0.617222,N,10.413611,E,DMS,6,GPS,,,0.617222,10.413611,NE010,0,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,76,0
3800282,,V,1,,WAG.1872464,G.P. Tchouto Mbatchou,204,M.E. Elad,WAG,21,8,2000,21 August 2000,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Cameroon,South Province,,,0,,0,0,0,0.4,No,No,2.241111,N,10.095833,E,DMS,,sheet,,,2.241111,10.095833,NE210,80,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,46,0
3800283,,V,4,,WAG.1872465,B. Tchiengu,2592,"Columbus; A. Horwath & Oben, B","K,SCA,WAG,YA",24,2,2006,24 February 2006,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2013,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,5.633833,N,9.959833,E,DM,,sheet,,,5.633833,9.959833,NE59,1370,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,46,0
4000480,,V,3,,,M.R. Cheek,8864,"W.G. Gosline; B.A. Mackinder; B. Satabi; M. Etuge; E.H. Biye; A.C. Frith; Gordon, C & D. Hutt","K,WAG,YA",17,1,1998,17 January 1998,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West-Central Tropical Afr,Cameroon,South-West Province,,Kodmin,0,,0,0,0,6,No,No,4.9833,N,9.6833,E,DD,5,,,,4.9833,9.6833,NE49,1500,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,46,0
4000481,,V,3,,,M.R. Cheek,8952,W.G. Gosline; B. Satabi; A.C. Frith; Ewang; Kemsei & G. Abwe,"K,WAG,YA",20,1,1998,20 January 1998,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,5,2016,,,Africa,West-Central Tropical Afr,Cameroon,South-West Province,,Kodmin,0,,0,0,0,6,No,No,5,N,9.7,E,DD,5,,,,5,9.7,NE59,1450,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,46,0
4042591,,V,0,,,E. Annet,407,,P,24,6,1918,24 June 1918,June,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.066667,N,10.416667,E,DM,,,,,3.066667,10.416667,NE310,0,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,46,0
4042623,,V,0,,,P.R.J. Bamps,1612,,BR,27,12,1967,27 December 1967,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,4.866667,N,9.866667,E,DM,,,,,4.866667,9.866667,NE49,0,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,46,0
4042624,,V,0,,,P.R.J. Bamps,1748,,BR,8,1,1969,8 January 1969,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lilaceus Maas & H.Maas,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Cameroon,,,,0,,0,0,0,0,No,No,3.233333,N,10.716667,E,DM,,,,,3.233333,10.716667,NE310,0,0,Costus,lilaceus,Maas & H.Maas,0,36,9766,308942,46,0
