BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4043075,,V,0,,,R.R. Glanville,197,,K,25,4,1929,25 April 1929,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Sierra Leone,,,,0,,0,0,0,0,No,No,9.166667,N,-11.4,W,DM,,,,,9.166667,-11.4,NW911,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,190,0
4043085,,V,0,,,J. Gossweiler,6564,,K,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Angola,,,,0,,0,0,0,0,No,No,-5.2,S,12.116667,E,DM,,,,,-5.2,12.116667,SE512,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,4,0
4043090,,V,0,,,J. Gossweiler,7708,,K,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Angola,,,,0,,0,0,0,0,No,No,-5.2,S,12.116667,E,DM,,,,,-5.2,12.116667,SE512,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,4,0
4043092,,V,0,,,J. Gossweiler,7840,,K,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Angola,,,,0,,0,0,0,0,No,No,-5.2,S,12.116667,E,DM,,,,,-5.2,12.116667,SE512,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,4,0
4043107,,V,0,,,R. Gutzwiller,489,,BR,21,1,1955,21 January 1955,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,0.766667,N,24.45,E,DM,,,,,0.766667,24.45,NE024,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043112,,V,0,,,R. Gutzwiller,2876,,BR,12,5,1958,12 May 1958,May,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-1.166667,S,28.616667,E,DM,,,,,-1.166667,28.616667,SE128,1050,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043116,,V,0,,,J.W. Hkanson,s.n.,,S,1,10,1931,1 October 1931,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-4.466667,S,13.833333,E,DM,,,,,-4.466667,13.833333,SE413,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,236,0
4043117,,V,0,,,J.W. Hkanson,s.n.,,S,26,9,1931,26 September 1931,September,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Brazzaville),,,,0,,0,0,0,0,No,No,-3.116667,S,12.883333,E,DM,4,FUZZY,,,-3.116667,12.883333,SE312,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,242,0
4043136,,V,0,,,G.W. Harley,s.n.,,K,8,10,1932,8 October 1932,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Liberia,,,,0,,0,0,0,0,No,No,7.233333,N,-8.966667,W,DM,,,,,7.233333,-8.966667,NW78,0,0,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,119,0
4043141,,V,0,,,D.J. Harris,1016,J.M. Fay,MO,27,8,1988,27 August 1988,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus lucanusianus J.Braun & K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Central African Republic,,,,0,,0,0,0,0,No,No,2.35,N,16.15,E,DM,,,,,2.35,16.15,NE216,300,400,Costus,lucanusianus,J.Braun & K.Schum.,0,36,9766,1555,39,0
