BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4042830,,V,0,,,C.L. Colenette,80,,K,25,7,1926,25 July 1926,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Guinea,,,,0,,0,0,0,0,No,No,8.166667,N,-8.25,W,DM,,,,,8.166667,-8.25,NW88,457,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,81,0
4042833,,V,0,,,P. Compre,601,,BR,15,10,1959,15 October 1959,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,Central Tropical Africa,Congo (Kinshasa),,,,0,,0,0,0,0,No,No,-5.6,S,13.033333,E,DM,,,,,-5.6,13.033333,SE513,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,236,0
4042836,,V,0,,,C.D.K. Cook,528,,K,9,8,1965,9 August 1965,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,10.333333,N,4.416667,E,DM,,,,,10.333333,4.416667,NE104,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,154,0
4042839,,V,0,,,J. Cordonnier,347,,BR,13,8,1990,13 August 1990,August,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Guinea,,,,0,,0,0,0,0,No,No,11.316667,N,-12.283333,W,DM,,,,,11.316667,-12.283333,NW1112,100,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,81,0
4042845,,V,0,,,A.W. Cruse,40,,K,5,11,1947,5 November 1947,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zambia,,,,0,,0,0,0,0,No,No,-12.55,S,28.216667,E,DM,,,,,-12.55,28.216667,SE1228,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,232,0
4042846,,V,0,,,A.W. Cruse,81,,K,29,11,1947,29 November 1947,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zambia,,,,0,,0,0,0,0,No,No,-12.55,S,28.216667,E,DM,,,,,-12.55,28.216667,SE1228,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,232,0
4042847,,V,0,,,A.W. Cruse,432,,K,1,12,1948,1 December 1948,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zambia,,,,0,,0,0,0,0,No,No,-12.55,S,28.216667,E,DM,,,,,-12.55,28.216667,SE1228,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,232,0
4042848,,V,0,,,A.W. Cruse,s.n.,,K,0,1,1949,January 1949,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zambia,,,,0,,0,0,0,0,No,No,-12.55,S,28.216667,E,DM,,,,,-12.55,28.216667,SE1228,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,232,0
4042853,,V,0,,,J.M. Dalziel,4,,E,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,13.066667,N,5.233333,E,DM,,,,,13.066667,5.233333,NE135,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,154,0
4042855,,V,1,,,J.M. Dalziel,229,,K,30,7,1909,30 July 1909,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus spectabilis (Fenzl) K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,Adamawa State,,,0,,0,0,0,0,No,No,10.233333,N,12.933333,E,DM,3,WWW,,,10.233333,12.933333,NE1012,0,0,Costus,spectabilis,(Fenzl) K.Schum.,0,36,9766,16437,154,0
