BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4043372,,V,0,,,J. Lewalle,3288,,"BR,K",2,3,1969,2 March 1969,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West-Central Tropical Afr,Burundi,,,,0,,0,0,0,0,No,No,-2.7,S,29.233333,E,DM,,,,,-2.7,29.233333,SE229,1200,0,Costus,afer,Ker Gawl.,0,36,9766,1551,19,0
4043379,,V,0,,,G. Liebusch,17,,B,15,3,1900,15 March 1900,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,Tanga,,,0,,0,0,0,0,No,No,-5.066667,S,38.383333,E,DM,4,ZAMB,,,-5.066667,38.383333,SE538,800,1000,Costus,afer,Ker Gawl.,0,36,9766,1551,214,0
4043400,,V,2,,,J.C. Lovett,2839,D.W. Thomas,"K,MO",30,12,1987,30 December 1987,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-9.366667,S,33.65,E,DM,,,,,-9.366667,33.65,SE933,850,0,Costus,afer,Ker Gawl.,0,36,9766,1551,214,0
4043401,,V,0,,,J.C. Lovett,3059,T.C.E. Congdon,MO,14,2,1988,14 February 1988,February,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-6,S,37.5,E,DM,,,,,-6,37.5,SE637,900,1400,Costus,afer,Ker Gawl.,0,36,9766,1551,214,0
4043408,,V,0,,,W.R.Q. Luke,5479,,K,30,10,1998,30 October 1998,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Kenya,,,,0,,0,0,0,0,No,No,-3.816667,S,39.666667,E,DM,,,,,-3.816667,39.666667,SE339,160,0,Costus,afer,Ker Gawl.,0,36,9766,1551,110,0
4043410,,V,0,,,W.R.Q. Luke,11513,et al.,"EA,K,MO,NHT",15,3,2006,15 March 2006,March,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-7.983333,S,36.366667,E,DM,,,,,-7.983333,36.366667,SE736,300,0,Costus,afer,Ker Gawl.,0,36,9766,1551,214,0
4043444,,V,0,,,J.A. Mackenzie,s.n.,,E,3,10,1981,3 October 1981,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Nigeria,,,,0,,0,0,0,0,No,No,7.216667,N,3.833333,E,DM,,,,,7.216667,3.833333,NE73,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,154,0
4043445,,V,0,,,C. Maclaud,81,,P,10,11,1895,10 November 1895,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Guinea,,,,0,,0,0,0,0,No,No,9.5,N,-13.7,W,DM,,,,,9.5,-13.7,NW913,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,81,0
4043446,,V,0,,,C. Maclaud,s.n.,,P,0,0,0,,,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,West Tropical Africa,Guinea,,,,0,,0,0,0,0,No,No,9.5,N,-13.7,W,DM,,,,,9.5,-13.7,NW913,0,0,Costus,afer,Ker Gawl.,0,36,9766,1551,81,0
4043447,,V,0,,,K.N.G. Macleay,236,,BM,14,7,1947,14 July 1947,July,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus afer Ker Gawl.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,,South Sudan,,,,0,,0,0,0,0,No,No,4.033333,N,32.783333,E,DM,,,,,4.033333,32.783333,NE432,1067,0,Costus,afer,Ker Gawl.,0,36,9766,1551,344,0
