BRAHMS,UNIQUEID,CATEGORY,SPECIMENS,ACCESSION,BARCODE,COLLECTOR,NUMBER,ADDCOLL,DUPS,DAY,MONTH,YEAR,COLLECTED,MONTHNAME,FAMCLASS,ORDER,FAMILY,TAXSTAT,SPECIES,DETBY,DETDAY,DETMONTH,DETYEAR,ORIGINSTAT,ORIGINID,CONTINENT,REGION,COUNTRY,MAJORAREA,MINORAREA,GAZETTEER,SAMPLEID,SAMPNAME,ABUN,COUNT,DBH,HT,CULTIVATED,PHENOCULT,LAT,NS,LONG,EW,LLUNIT,LLRES,LLORIG,LLDATUM,QDS,LATDEC,LONGDEC,DEGSQ,ALT,ALTMAX,GENUS,SP1,AUTHOR1,UNIQUE,FACODE,GECODE,SPNUMBER,CONUMBER,CELLNUM
4042707,,V,0,,,J. Buchanan,26,,"E,K",0,10,1880,October 1880,October,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Malawi,,,,0,,0,0,0,0,No,No,-15.766667,S,35,E,DM,,,,,-15.766667,35,SE1535,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,146,0
4042734,,V,0,,,M.F. de Carvalho,441,,K,15,1,1961,15 January 1961,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Mozambique,,,,0,,0,0,0,0,No,No,-15.5,S,38.75,E,DM,,,,,-15.5,38.75,SE1538,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,141,0
4042752,,V,2,,,N.C. Chase,5540,,"BM,K",3,4,1955,3 April 1955,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zimbabwe,,,,0,,0,0,0,0,No,No,-19.033333,S,32.733333,E,DM,,,,,-19.033333,32.733333,SE1932,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,233,0
4042753,,V,3,,,N.C. Chase,5849,,"BM,BR,K",6,11,1955,6 November 1955,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zimbabwe,,,,0,,0,0,0,0,No,No,-18.966667,S,32.666667,E,DM,,,,,-18.966667,32.666667,SE1832,1128,0,Costus,macranthus,K.Schum.,0,36,9766,46471,233,0
4042826,,V,0,,,P.C. Chisambo,93,,MO,20,12,1977,20 December 1977,December,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Malawi,,,,0,,0,0,0,0,No,No,-15.366667,S,35.316667,E,DM,,,,,-15.366667,35.316667,SE1535,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,146,0
4042835,,V,0,,,T.C.E. Congdon,49,,K,30,11,1985,30 November 1985,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-6.05,S,38.783333,E,DM,,,,,-6.05,38.783333,SE638,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
4042840,,V,0,,,S.G. Corner,s.n.,,E,10,11,1956,10 November 1956,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zimbabwe,,,,0,,0,0,0,0,No,No,-19.083333,S,32.75,E,DM,,,,,-19.083333,32.75,SE1932,1036,0,Costus,macranthus,K.Schum.,0,36,9766,46471,233,0
4042866,,V,1,,,R.M. Davies,817,,K,14,1,1933,14 January 1933,January,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,East Tropical Africa,Tanzania,,,,0,,0,0,0,0,No,No,-7,S,34,E,DM,,,,,-7,34,SE734,762,0,Costus,macranthus,K.Schum.,0,36,9766,46471,214,0
4042867,,V,0,,,R.M. Davies,67830,,K,0,4,1956,April 1956,April,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zimbabwe,,,,0,,0,0,0,0,No,No,-17,S,29.966667,E,DM,3,,,,-17,29.966667,SE1729,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,233,0
4042934,,V,2,,,R.B. Drummond,6767,"Cookson, AJ","K,LISC",24,11,1959,24 November 1959,November,Magnoliopsida,Zingiberales,Zingiberaceae,acc,Costus macranthus K.Schum.,P.J.M. Maas; H. Maas-van de Kamer,0,0,2014,,,Africa,South Tropical Africa,Zambia,,,,0,,0,0,0,0,No,No,-15.766667,S,28.183333,E,DM,,,,,-15.766667,28.183333,SE1528,0,0,Costus,macranthus,K.Schum.,0,36,9766,46471,232,0
