name,latitude,longitude,Subclade,L_corollaTube,L_corolla,Bicolored,W_corollaTube_widest,PolSyn_Coarse,Hue,Elevation,W_corollaTube_narrowest,Ratio_Lcorolla_StraightestLine,L_corollaOpening,Peduncle_Log,Vol_ovary,Peduncule,Ratio_MidTop,Fruit,L_stamen,Orientation,Ratio_BotTop,stamenExsertion,PC3,PC1,PC4,PolSyn_Color,Ratio_widest_narrowest,Area_anther,PC2,Inflo
Burmeistera_ceratocarpa,1.23333,-77.96666,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_ceratocarpa,1.5,-78,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_ceratocarpa,2.5,-76.8333,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_ceratocarpa,2.5,-76.8333,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_ceratocarpa,2.55587,-76.5262,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_ceratocarpa,2.63333,-76.9,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_ceratocarpa,2.66666,-76.83333,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_ceratocarpa,2.73389,-76.94917,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_ceratocarpa,3.8811,-72.8667,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_ceratocarpa,6.74494,-76.36649,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_ceratocarpa,6.75,-76.38333,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_ceratocarpa,6.81683,-76.24176,Burmeistera,9,25,no,6,2,dull,1758.6,2.5,1,13,3.761200116,144,43,0.58,berry,34,vertical,0.88,23,-1.522772,-3.541747396,-1.129009,2,0.416666667,24,-5.218881783,solitary
Burmeistera_chirriquiensis,8.75,-82.21667,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,8.76666,-82.25,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.02528,-82.80722,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.10278,-82.97361,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.1125,-82.95417,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.1125,-82.95417,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.12,-82.96,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.12875,-82.96432,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.13,-82.96,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
Burmeistera_chirriquiensis,9.13333,-82.96667,Burmeistera,12,28,no,10,2,dull,2115.5,2.5,1,12.5,4.605170186,324,100,0.266666667,berry,25,horizontal,0.4,15,-4.6010409,-2.093274619,2.98952018,2,0.4,24,-4.679824856,solitary
